@relation train

@attribute u0 numeric
@attribute u1 numeric
@attribute u2 numeric
@attribute u3 numeric
@attribute u4 numeric
@attribute u6 numeric
@attribute u7 numeric
@attribute u8 numeric
@attribute u12 numeric
@attribute u14 numeric
@attribute u15 numeric
@attribute u16 numeric
@attribute u24 numeric
@attribute u28 numeric
@attribute u30 numeric
@attribute u31 numeric
@attribute u32 numeric
@attribute u48 numeric
@attribute u56 numeric
@attribute u60 numeric
@attribute u62 numeric
@attribute u63 numeric
@attribute u64 numeric
@attribute u96 numeric
@attribute u112 numeric
@attribute u120 numeric
@attribute u124 numeric
@attribute u126 numeric
@attribute u127 numeric
@attribute u128 numeric
@attribute u129 numeric
@attribute u131 numeric
@attribute u135 numeric
@attribute u143 numeric
@attribute u159 numeric
@attribute u191 numeric
@attribute u192 numeric
@attribute u193 numeric
@attribute u195 numeric
@attribute u199 numeric
@attribute u207 numeric
@attribute u223 numeric
@attribute u224 numeric
@attribute u225 numeric
@attribute u227 numeric
@attribute u231 numeric
@attribute u239 numeric
@attribute u240 numeric
@attribute u241 numeric
@attribute u243 numeric
@attribute u247 numeric
@attribute u248 numeric
@attribute u249 numeric
@attribute u251 numeric
@attribute u252 numeric
@attribute u253 numeric
@attribute u254 numeric
@attribute u255 numeric
@attribute unull numeric
@attribute emotion {ANGRY,DISTINGUISH,FEAR,HAPPY,NEUTRAL,SAD,SUPRISED}

@data
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,2,9,4,10,3,9,8,13,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,9,3,27,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,9,12,6,12,7,9,7,2,10,8,8,5,6,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,ANGRY
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1,1,3,2,4,10,5,7,4,1,5,7,6,6,4,7,10,8,2,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,1,4,3,0,2,3,4,2,3,2,4,1,9,6,9,14,16,10,13,8,6,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,873,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,8,16,14,13,11,9,18,14,15,18,19,3,1,0,0,0,0,0,0,0,0,0,0,848,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,8,10,19,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,7,15,30,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,ANGRY
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,3,3,8,5,8,7,28,2,4,5,6,4,6,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,ANGRY
0,0,0,0,0,1,3,5,6,2,7,8,1,4,3,5,3,3,3,3,6,7,7,13,13,6,4,11,7,3,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,ANGRY
0,0,0,0,0,0,1,0,4,5,6,1,11,1,3,4,5,3,5,5,2,2,3,3,4,1,11,3,7,6,7,5,5,16,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,ANGRY
0,0,0,0,0,0,1,0,3,1,1,0,0,2,4,3,3,1,0,0,2,1,0,5,4,11,6,15,6,12,10,18,26,12,7,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,13,20,26,24,32,49,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18,21,22,26,38,40,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,20,12,13,4,0,0,1,0,1,2,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,ANGRY
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,17,20,23,17,6,12,16,11,13,14,12,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,ANGRY
0,0,0,0,0,1,0,0,5,4,1,4,4,2,1,6,1,7,5,5,7,5,5,10,3,4,1,2,3,2,3,1,0,1,11,1,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,ANGRY
0,0,0,0,0,1,1,4,2,4,2,1,4,1,1,2,2,3,2,4,7,5,4,4,6,8,8,12,11,4,6,5,2,6,12,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,ANGRY
0,0,0,0,3,0,2,0,1,1,1,2,2,0,0,2,1,1,1,0,1,1,1,3,4,5,10,7,7,7,5,3,0,2,6,8,11,16,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,8,6,5,5,7,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,14,13,19,19,18,24,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,65,61,57,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,86,65,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,83,76,70,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,62,69,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,64,72,54,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,19,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,9,8,4,24,33,26,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,DISTINGUISH
10,17,40,46,49,27,11,5,1,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,6,12,18,17,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,DISTINGUISH
14,35,65,88,86,52,31,14,5,10,8,3,5,5,2,8,2,3,4,1,4,3,3,3,4,3,0,0,3,0,0,0,0,0,0,2,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,DISTINGUISH
8,15,35,45,56,41,48,43,3,6,5,16,4,5,5,2,4,1,2,5,3,6,2,4,5,2,5,3,3,9,4,3,5,1,0,4,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,DISTINGUISH
1,3,10,19,31,24,41,22,5,1,0,1,1,2,2,1,1,2,1,0,0,1,1,0,1,0,1,2,3,3,3,2,9,7,1,13,20,28,28,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,5,5,39,42,34,48,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,72,67,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,56,33,32,36,41,35,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,DISTINGUISH
3,5,1,9,10,5,5,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,18,55,42,30,32,29,27,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,DISTINGUISH
9,19,39,47,55,32,25,23,7,8,9,7,5,3,3,5,3,2,9,5,10,11,6,8,6,1,5,3,2,2,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,5,5,4,5,3,10,4,9,10,9,9,13,11,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,6,4,4,4,7,16,25,16,34,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,DISTINGUISH
3,6,20,24,24,24,31,20,7,6,6,1,3,6,3,2,1,0,4,3,3,4,2,3,6,2,9,6,10,5,4,9,6,6,5,3,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,DISTINGUISH
3,2,3,2,4,11,7,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,8,13,18,9,16,21,27,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,24,9,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,73,44,37,21,14,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,DISTINGUISH
2,5,10,19,20,15,15,8,1,0,0,3,2,1,0,2,0,2,0,2,2,0,2,3,45,39,20,13,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,DISTINGUISH
1,2,7,10,8,8,7,6,14,4,6,6,3,7,1,2,0,2,6,7,2,5,2,15,3,7,4,4,3,1,4,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,DISTINGUISH
1,1,3,6,4,13,8,8,3,6,3,6,2,0,1,2,0,0,2,0,0,1,3,1,3,1,5,5,4,4,4,2,4,5,21,11,10,4,3,7,5,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,841,DISTINGUISH
1,2,2,3,3,3,8,6,5,5,3,1,1,3,1,2,0,1,2,1,1,1,0,1,1,3,1,1,1,2,2,0,1,1,5,16,15,17,13,12,12,10,14,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,818,DISTINGUISH
0,0,1,2,1,9,6,4,1,4,1,1,4,2,2,2,1,3,0,1,1,3,2,3,2,3,3,0,2,1,6,3,3,5,18,12,14,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,DISTINGUISH
3,5,13,3,15,19,21,12,3,3,2,0,1,0,0,0,0,1,1,1,1,0,0,1,2,0,1,3,3,5,10,12,10,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,38,18,14,13,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,DISTINGUISH
0,0,2,0,1,0,2,5,1,4,2,3,1,0,2,1,2,1,2,2,2,1,1,3,35,27,11,14,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,DISTINGUISH
1,0,0,0,0,1,2,0,0,2,1,0,0,1,0,1,0,2,1,2,3,3,1,8,8,7,4,5,8,6,5,4,3,11,9,9,1,8,9,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,DISTINGUISH
0,1,0,1,2,1,5,3,1,1,1,0,2,0,0,0,2,1,1,0,1,1,0,2,3,9,14,8,9,6,3,5,9,9,5,9,13,16,11,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,DISTINGUISH
0,1,4,0,1,3,4,3,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,26,16,21,22,29,14,14,14,17,12,2,0,0,0,0,0,0,0,0,0,0,0,0,809,DISTINGUISH
0,1,1,1,1,1,1,1,0,0,2,2,1,0,1,2,1,0,0,0,0,2,0,0,1,1,0,0,1,1,0,2,1,2,2,18,17,14,10,20,17,13,9,9,11,8,0,0,0,0,0,0,0,0,0,0,0,0,849,DISTINGUISH
0,0,0,0,0,0,0,0,3,1,0,1,1,2,0,0,1,0,1,2,0,0,0,2,1,2,1,2,1,2,1,4,7,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,5,14,5,6,8,5,3,8,4,10,6,11,2,6,9,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,4,10,5,7,10,4,4,2,5,4,6,8,6,4,11,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,DISTINGUISH
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,1,3,1,2,6,7,6,13,10,7,17,18,11,9,7,2,9,3,1,0,0,0,0,0,0,0,0,0,0,0,875,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,0,1,3,3,19,14,16,13,21,22,13,18,11,26,10,1,0,0,0,0,0,0,0,0,0,0,0,822,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,4,4,5,3,35,6,4,4,4,1,4,0,0,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,DISTINGUISH
0,1,0,3,3,1,6,3,5,10,10,10,11,13,5,3,5,4,4,3,2,5,7,12,7,7,6,3,3,10,9,4,11,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,DISTINGUISH
0,0,0,0,0,6,5,2,4,6,2,6,6,6,5,13,5,6,2,7,6,0,5,3,3,2,0,4,2,2,5,2,3,4,11,5,7,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,DISTINGUISH
0,0,0,0,0,1,0,0,3,0,1,0,1,3,1,3,1,3,1,0,0,1,0,1,7,5,12,6,6,6,7,15,11,20,12,10,13,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,13,13,13,19,28,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,14,6,24,31,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,13,12,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,DISTINGUISH
0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,5,12,14,20,24,8,5,4,8,9,4,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,DISTINGUISH
0,0,0,0,0,0,0,0,3,2,2,3,2,2,5,3,1,3,3,7,7,3,6,13,6,6,3,5,2,2,6,3,4,5,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,DISTINGUISH
0,0,0,0,0,0,1,3,1,0,1,3,1,1,1,1,3,2,5,6,5,3,1,3,5,7,7,8,7,5,4,9,11,9,17,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,DISTINGUISH
0,0,0,0,0,0,2,0,1,2,1,2,5,2,0,1,2,3,2,3,1,3,0,3,4,11,10,7,5,10,5,14,7,2,6,11,22,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,5,8,8,5,28,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16,18,19,18,22,19,22,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,46,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,73,76,51,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,72,63,69,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,80,74,77,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,70,50,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,9,12,12,15,23,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,DISTINGUISH
8,26,48,50,45,28,15,12,3,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,12,5,18,25,21,32,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,DISTINGUISH
23,61,92,91,84,36,18,21,6,2,5,3,4,5,4,2,4,8,3,3,4,5,1,1,0,1,2,0,0,0,0,0,1,1,0,6,7,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,DISTINGUISH
10,30,40,56,55,38,42,34,9,10,14,3,3,3,1,4,1,1,3,4,2,6,6,5,3,2,5,1,4,2,4,3,7,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,DISTINGUISH
3,7,20,21,26,34,17,13,2,3,1,2,1,0,4,0,0,0,0,1,1,1,0,0,1,0,7,7,3,2,2,14,6,6,3,30,32,19,34,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,DISTINGUISH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,4,1,5,6,44,29,24,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,DISTINGUISH
